176	419	1295	110.65	11.85	-0.5	110.65	11.85	0	9350000	3904.7	3904.7	0.01	0	0	5
177	420	1297	118.15	11.85	-0.5	118.15	11.85	0	6225000	2417.2	2417.2	0.01	0	0	4
178	421	1299	125.65	11.85	-0.5	125.65	11.85	0	2875000	1199.1	1199.1	0.01	0	0	2
179	422	1301	133.15	11.85	-0.5	133.15	11.85	0	2875000	1122.5	1122.5	0.01	0	0	2
180	423	1304	140.31	11.85	-0.5	140.31	11.85	0	6225000	2609.5	2609.5	0.01	0	0	4
181	424	1307	148.17	11.85	-0.5	148.17	11.85	0	9350000	3881.8	3881.8	0.01	0	0	5
182	425	1311	157.57	11.85	-0.5	157.57	11.85	0	9350000	3812.3	3812.3	0.01	0	0	5
183	426	1314	165.07	11.85	-0.5	165.07	11.85	0	6225000	2492.3	2492.3	0.01	0	0	4
184	427	1316	172.57	11.85	-0.5	172.57	11.85	0	4400000	1976.6	1976.6	0.01	0	0	3
185	428	1318	180.07	11.85	-0.5	180.07	11.85	0	4400000	1973.7	1973.7	0.01	0	0	3
186	429	1320	187.57	11.85	-0.5	187.57	11.85	0	4400000	1969.2	1969.2	0.01	0	0	3
187	430	1322	195.07	11.85	-0.5	195.07	11.85	0	6225000	2404.7	2404.7	0.01	0	0	4
188	431	1324	202.57	11.85	-0.5	202.57	11.85	0	9350000	3754.4	3754.4	0.01	0	0	5
189	432	1328	211.97	11.85	-0.5	211.97	11.85	0	9350000	3834.2	3834.2	0.01	0	0	5
190	433	1332	219.77	11.85	-0.5	219.77	11.85	0	6225000	2510.6	2510.6	0.01	0	0	4
191	434	1335	226.97	11.85	-0.5	226.97	11.85	0	4400000	1667	1667	0.01	0	0	3
192	435	1337	234.47	11.85	-0.5	234.47	11.85	0	2875000	1397.3	1397.3	0.01	0	0	2
193	436	1339	241.97	11.85	-0.5	241.97	11.85	0	6225000	2309.7	2309.7	0.01	0	0	4
194	437	1341	249.37	11.85	-0.5	249.37	11.85	0	1275000	627.1	627.1	0.01	0	0	1
195	438	1343	256.37	11.85	-0.5	256.37	11.85	0	4400000	2056.2	2056.2	0.01	0	0	3
196	439	1345	263.22	11.85	-0.5	263.22	11.85	0	4400000	1836.8	1836.8	0.01	0	0	3
197	440	1348	270.72	11.85	-0.5	270.72	11.85	0	1275000	472	472	0.01	0	0	1
198	441	1456	0	19.35	-0.5	0	19.35	0	6225000	2307.9	2307.9	0.01	0	0	4
199	442	1458	7.45	19.35	-0.5	7.45	19.35	0	9350000	4086.2	4086.2	0.01	0	0	5
200	443	1461	16.85	19.35	-0.5	16.85	19.35	0	9350000	4059	4059	0.01	0	0	5
201	444	1463	24.35	19.35	-0.5	24.35	19.35	0	6225000	2762.9	2762.9	0.01	0	0	4
202	445	1465	31.85	19.35	-0.5	31.85	19.35	0	4400000	1952.2	1952.2	0.01	0	0	3
203	446	1467	39.35	19.35	-0.5	39.35	19.35	0	4400000	1950.5	1950.5	0.01	0	0	3
204	447	1469	46.85	19.35	-0.5	46.85	19.35	0	6225000	2673.6	2673.6	0.01	0	0	4
